"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AGFG1",1133.72388671449,0.224520504507944,0.104816002784802,2.14204413966165,0.0321899302900473,0.328120200288682
"AGPAT9",355.120698029852,-0.520392110544966,0.265170852185193,-1.96247855394577,0.0497067950591822,0.381822849946958
"AGXT",50478.8687931903,-0.47776370812613,0.138877779543525,-3.44017386868139,0.000581340594245675,0.0616890035455598
"AGXT2",4714.76963703479,-0.447618802753438,0.149792715077249,-2.98825481948569,0.00280575516859086,0.115931564559556
"AGXT2L2",2558.1159247715,0.167634842579366,0.0797664849144803,2.1015698856367,0.0355909701397878,0.337417898494244
"AHCY",5751.45271298809,-0.268007314892976,0.110903539151245,-2.41658036293575,0.0156670674104414,0.250157656204884
"AHR",1523.72735289456,-0.246032974333511,0.116283615275099,-2.11580086972233,0.0343617471126376,0.332752652197132
"AHRR",27.3881640743548,0.941204031927617,0.349905250407066,2.68988256344441,0.00714771675901708,0.177717881882291
"AIMP1",944.710517022733,0.129794890156719,0.0591657155269424,2.19375171923027,0.0282532634753329,0.312671320721441
"AJ004954",13.8840925575994,1.08958569786649,0.456788701104187,2.38531665786096,0.0170644258665388,0.259327388235356
"AJUBA",1233.2853393354,0.422615763974918,0.171902042526526,2.4584685426859,0.013953099995301,0.237560726636299
"AK021933",17.5608772971151,-0.467735574187691,0.223584750846991,-2.09198334151054,0.0364400059037655,0.340112660118439
"AK022382",85.3286975970223,-0.3336011671409,0.161588791028309,-2.06450685730086,0.0389696844067806,0.346278564894568
"AK023457",131.377169405741,0.257785512020158,0.102264228027765,2.52077893699219,0.0117095389886567,0.217505999442884
"AK023566",59.3847623633198,-0.476549976685152,0.220500837409988,-2.161216176241,0.0306786444267293,0.321108313017358
"AK024248",447.008548750817,-0.295834442542978,0.138403835180241,-2.13747286813055,0.0325595502029564,0.328763199036527
"AK054753",21.0601159581414,-0.624688501338384,0.247224231818079,-2.52680935337303,0.0115103966818462,0.216230858478101
"AK055656",9.97460832467126,-0.703629885342758,0.32253083646293,-2.18158949717551,0.0291398427176632,0.315063734470984
"AK055981",483.885577817208,0.349641455973866,0.139002569224562,2.51535966510815,0.0118911006679659,0.219402724908158
"AK056098",5.43090878623763,1.07746292461417,0.436144223407705,2.47042805289424,0.0134951462204104,NA
"AK056182",10.4107160154511,-0.606505203402287,0.291763391455239,-2.07875703794502,0.037639687497592,0.342031805454775
"AK056252",109.594326596173,0.627130884145622,0.233745531088892,2.68296416716145,0.00729728085965887,0.179170511404494
"AK056490",19.4697628853309,1.47287844338494,0.481266560652007,3.06042132116871,0.00221025824506752,0.105127395742706
"AK056618",9.48788602696085,-1.05190134490073,0.29234214019271,-3.59818582503133,0.000320444639308075,0.0511967960555846
"AK057719",275.297116125498,-0.631262491609021,0.237647932964957,-2.65629279301202,0.00790049862331928,0.183999544920476
"AK090736",38.2160335657758,-0.432766539470524,0.17529372018518,-2.4688080041507,0.0135563931744329,0.234218851415202
"AK091996",924.295630183856,-0.531342070259667,0.176240390488362,-3.01487115857675,0.00257088440598354,0.111507878543656
"AK092331",485.7897571554,-0.492477737626532,0.241042475820146,-2.04311599418683,0.0410409569785717,0.352153089683042
"AK093256",16.3928607300347,-1.24858076348047,0.364701439519903,-3.42356960565912,0.000618044214410219,0.0616890035455598
"AK093551",93.8709742481263,-0.364858842311043,0.121662015773234,-2.99895443941273,0.0027090781434824,0.115094142972718
"AK094577",106.227733799428,-0.812390403134183,0.20350310896792,-3.99202944492728,6.55102360267506e-05,0.0267014640926307
"AK095057",427.836508578827,-0.389785127281385,0.116477811798534,-3.34643243432129,0.00081858626208455,0.0688485064795883
"AK095081",78.3517761531943,-0.82519334399436,0.214692054303079,-3.84361380617021,0.000121235738700637,0.033673327911394
"AK095179",255.337524053547,-0.368043105382038,0.172497967363571,-2.13360836076589,0.0328748530188161,0.329710148471654
"AK095210",13.7526985581203,0.865492307014208,0.345544146615648,2.50472281325287,0.0122547390667128,0.223130518237764
"AK095335",66.7567132325293,-0.347569052071213,0.159060452620543,-2.18513808017622,0.0288787238970577,0.315004329328735
"AK095366",55.7020839082584,-0.396831777219179,0.201958589607713,-1.96491656032056,0.049423895694787,0.381103726303381
"AK096230",49.997823519879,-0.452976339432756,0.223186404550333,-2.02958751159326,0.0423984853838209,0.35768864782308
"AK096335",26.8910768902385,-0.748786238632841,0.252554098518983,-2.96485482921814,0.00302825793457703,0.121180756738772
"AK096592",43.0205409351817,-0.489213711333162,0.230986732863974,-2.11792991427458,0.0341810037115342,0.332752652197132
"AK097351",63.7731989135625,-0.531906864997289,0.197318170717406,-2.69568110764148,0.00702448798705867,0.176079790404803
"AK097722",18.6893931092769,-0.596655281958551,0.275785852292991,-2.16347313322176,0.0305048079721751,0.320503591180069
"AK123292",16.6382745281586,-0.578252074137367,0.237621698105784,-2.43349861880013,0.0149536924770571,0.246303883713678
"AK123332",41.9591696262094,-0.630948544682213,0.287205107372023,-2.19685697951371,0.0280306621468733,0.312543769254067
"AK124197",24.7913032911205,-0.504563571483766,0.256240274569826,-1.96910330482132,0.048941229431966,0.380172166178267
"AK124484",33.3656583042918,0.449383474710183,0.16392738962545,2.7413568637734,0.00611860130632988,0.164018968809553
"AK125212",20.6815950258495,-0.747700410083145,0.326014563531499,-2.29345708358487,0.0218217034419884,0.285370011310422
"AK125301",325.097923133469,-0.484212091310762,0.234917217588685,-2.06120307519803,0.0392836702830729,0.347370673597911
"AK125599",60.877231706956,1.06131301649283,0.45101560296498,2.353162528116,0.018614495931462,0.264968713993465
"AK125699",165.419438223698,-0.292708502338583,0.13050390743504,-2.24290987213759,0.0249026270264152,0.301727037673114
"AK126225",305.743741906752,-0.556038682294029,0.25838555899094,-2.15197275136234,0.0313995005442581,0.324639397052139
"AK126380",109.098207498117,-0.679864360247792,0.299180521020366,-2.27242187402138,0.0230610417860222,0.293418856256553
"AK127026",15.5644478530992,1.66910530020437,0.719361177147817,2.32026046612937,0.0203267913663807,0.274074909229705
"AK127124",6.13691947101765,-2.11922806980141,0.952533220135185,-2.22483376432861,0.0260923998392577,NA
"AK127179",23.1927105192705,-0.456130263313522,0.216893629362429,-2.10301365076671,0.0354645762350035,0.337417898494244
"AK128346",98.1132682953979,-1.35559492717264,0.242021562757754,-5.60113285661861,2.1295543492216e-08,0.000176422930061263
"AK128439",188.422051045652,-0.197709865959855,0.100160433020032,-1.97393182116448,0.0483894958848057,0.377825839426649
"AK128525",340.789649841826,1.12824892836153,0.457940904665614,2.46374350241844,0.013749446620009,0.236386623654658
"AK128563",22.7853306629694,-0.457531200251276,0.225415487514695,-2.02972389029591,0.0423846130967804,0.35768864782308
"AK128656",55.3018984303006,-0.503624643818777,0.194027924528535,-2.59562970145934,0.00944177600249445,0.198513194231162
"AK130329",979.075410457583,-0.34335472975101,0.173718169161116,-1.97650442327977,0.0480976752660465,0.376700574446616
"AK299452",46.0488758227983,-0.348966432078216,0.172265742039267,-2.02574480536398,0.0427909426601433,0.35872722427355
"AK3",6051.67685685513,0.187655023285629,0.0783362441107063,2.39550702763374,0.0165973960659446,0.257891786504222
"AK301549",22.040601423564,-0.681031758801903,0.320275372874369,-2.12639439832623,0.0334704338004915,0.331582554113403
"AK307192",94.105973708839,0.464045199761631,0.187047960895164,2.48088884551763,0.0131055233917813,0.230760273197051
"AK307233",18.7479368762731,-0.573121262116742,0.243199609605503,-2.35658791988363,0.0184437010456897,0.264784964423799
"AK310094",21.8548390764039,-0.517067305221645,0.231592984984571,-2.23265529936536,0.0255716843657661,0.304280222508983
"AK310239",29.9467754947231,-0.524217445844978,0.200221201302851,-2.61819149237875,0.00883971833770794,0.191708498871051
"AK311131",37.7300161087498,-0.626491669357053,0.197446779288456,-3.17296474328301,0.00150890846890109,0.0891725231313983
"AK311356",29.4177955430888,-0.638478708534346,0.226849669452753,-2.81454546561428,0.00488462675793068,0.15099511334357
"AK5",6.4177062718921,1.26911390982976,0.514761682463488,2.46543974243806,0.0136845190299176,NA
"AKIRIN1",892.214946476309,0.309876695805682,0.150589119682896,2.05776284806104,0.0396129040339862,0.348195306313346
"AKR1B10",141.915848888987,1.2946173392369,0.627889211900801,2.06185631907534,0.0392214172728757,0.347147255766174
"AKR1C4",12893.4365956269,-0.283756160987986,0.112560841083792,-2.52091365217103,0.011705057127512,0.217505999442884
"AKT2",3953.32331126935,-0.192700234970718,0.076323321020345,-2.5247883922576,0.011576797412939,0.216482810287285
"AL137655",24.3218056828642,-0.723018552440326,0.312144078333399,-2.31629751331715,0.0205420300263387,0.275372892804536
"AL832909",222.393393729614,0.285765222089712,0.11772169822874,2.42746431957219,0.0152047823702836,0.248204964623872
"ALDH3A2",13736.3773374368,-0.213344898131518,0.105968746076027,-2.01328133087895,0.0440850412478064,0.363853017734809
"ALDH6A1",13465.8360190911,-0.433979889312533,0.130211388031418,-3.33288736011186,0.000859497319610087,0.0712050554430976
"ALDH7A1",9354.75464858439,-0.224494553640613,0.108309372492899,-2.07271585527218,0.0381987313171975,0.343601943102413
"ALKBH7",554.81202748982,-0.365389429699026,0.170864920677528,-2.1384695480509,0.0324786530988479,0.328734760656573
"ALOX15",15.6611944637477,-1.35555925441668,0.442300504247218,-3.06479246892064,0.00217821085590136,0.105127395742706
"ALOX15B",19.0665570593389,1.13196749793201,0.416168117059165,2.71997649875491,0.00652865561542151,0.169536909603609
"ALOX5AP",125.616477281744,0.605480242949622,0.177670333664063,3.40788600135382,0.000654682395340783,0.0634352784117043
"AMDHD1",3065.12026201016,-0.429539845563925,0.186208089872069,-2.30677327638683,0.0210674627751691,0.278661760647228
"AMFR",4762.50088397491,0.129563995829753,0.06564487609576,1.97371072253606,0.0484146452418415,0.377825839426649
"AMICA1",479.04757453351,0.4165116303343,0.158523568619065,2.62744293459091,0.00860292701009907,0.190602495428689
"AMIGO1",121.856986450855,0.436228817604067,0.194250038988212,2.24570774799453,0.0247227335762041,0.301494142598685
"AMPD1",24.1714995290991,0.99866190821895,0.433189643752755,2.30536884392588,0.0211459248741574,0.278753624203796
"ANAPC7",774.919330310227,0.180312102359286,0.0639672227414693,2.81882024311166,0.00482005028758596,0.149556953586164
"ANGPT1",57.7231023792836,0.444329071713626,0.160046608498366,2.7762479685295,0.00549902507008864,0.159359788262869
"ANKDD1B",14.180864155937,-0.951566403634262,0.28639849895594,-3.32252580618675,0.000892064194226942,0.0721953146637924
"ANKH",3316.61864289973,0.157613750535594,0.0646979683216928,2.43614683156514,0.0148446574151815,0.245290383643924
"ANKS4B",660.444452939275,-0.189598977065747,0.0798694389677932,-2.3738613857323,0.01760315749158,0.262290212660062
"ANKZF1",1238.39245723953,-0.188667074110285,0.0878588273359248,-2.14738894008821,0.031762330410112,0.325863809637861
"ANO10",467.488614657895,0.207724391461901,0.0903357723121002,2.29946992365589,0.0214782693411191,0.282187147881479
"ANO7",36.3697255790226,-0.610371230956189,0.235322143467277,-2.59376878844836,0.0094930303221798,0.198849582058403
"ANTXR1",494.420308834276,0.553025224213768,0.212707811430292,2.59992907874473,0.0093243028675353,0.197310822748649
"ANXA1",629.574546043078,0.478095033253579,0.156987537822925,3.04543303171523,0.00232345515031924,0.107323398073418
"ANXA13",326.399622069809,0.960692556036217,0.46177638890997,2.08042805805629,0.0374862879384041,0.341221682711518
"ANXA2",2594.78276862846,0.707345144273045,0.2345480996366,3.01577862011664,0.00256320326565964,0.111469068001876
"ANXA5",3273.60981246887,0.569030621827665,0.161966435076702,3.51326261862954,0.000442639738595269,0.0562297041394939
"ANXA6",7730.93110422798,0.325290947381117,0.161882248648642,2.00942938522645,0.0444916164885461,0.364400194561898
"AOAH",594.514284575953,0.338646836352605,0.16905763720522,2.003144264589,0.0451618060032007,0.366268215206575
"AOX1",73768.8095648184,-0.513039932819839,0.149506466809408,-3.43155679997353,0.000600127441824987,0.0616890035455598
"AP5B1",408.824562733729,0.319050929125631,0.116364123266108,2.7418324494742,0.0061097498219021,0.164018968809553
"APBA1",2298.03619411414,-0.3897058136199,0.182518731351526,-2.13515517412478,0.0327483370629702,0.329251939803613
"APEX2",326.400592661874,0.230357722642652,0.107641717148849,2.14004132174989,0.0323514274703048,0.328375381391758
"APLN",13.2860599826998,-1.35743232769194,0.461729997720235,-2.93988333960146,0.0032833584274269,0.125858996692182
"APOA5",25557.5037445746,-0.530247015614663,0.156829777408011,-3.38103531343519,0.000722132615730442,0.066293020125647
"APOF",11320.1662070157,-0.515639584309771,0.193152785049337,-2.66959435339264,0.00759429327666259,0.182362094639163
"APOL3",2366.8023109346,0.552184873732727,0.221724288675956,2.49041220080192,0.0127595017000058,0.226745323199587
"APOL4",111.823763323878,0.502349852112353,0.230632347124787,2.1781413508338,0.0293955148641707,0.315187518214684
"AQP11",414.592204869624,-0.359064570462574,0.135226691758398,-2.65527881954027,0.00792428806377971,0.183999544920476
"AQP3",2524.08176180148,-0.312917225849369,0.129809546081849,-2.41058716630952,0.0159268649890073,0.252287022947287
"AR",10033.0322462583,-0.351901091968899,0.0995159283492074,-3.53612831439463,0.000406037423669738,0.0562297041394939
"ARF6",1423.32739376496,0.154840980209221,0.0687477074725956,2.25230754452349,0.0243028437264732,0.300488622611609
"ARHGAP11A",58.784335584847,0.423163195071703,0.20539523026068,2.06023866539958,0.039375730217576,0.347370673597911
"ARHGAP15",209.588061700317,0.274975354174648,0.12991295515886,2.11661226425342,0.0342927683936644,0.332752652197132
"ARHGAP22",15.4947298579242,0.627423136342669,0.287716002894641,2.18070295023675,0.0292053946978349,0.315063734470984
"ARHGAP32",1232.88700079353,-0.274590195114574,0.125067209507696,-2.1955410710405,0.0281248081125403,0.312671320721441
"ARHGDIB",2352.80076001969,0.295890458262898,0.137453356008925,2.152660850592,0.0313453424213451,0.324639397052139
"ARHGEF19",68.213234856327,0.625832899459692,0.227473354339302,2.75123607895716,0.00593708391848401,0.163986634567212
"ARHGEF25",169.80542677041,0.351878496518745,0.178781207052016,1.96820741016905,0.0490441780094349,0.380247467569822
"ARHGEF34P",82.9652958269711,-0.497952719931797,0.210694414484026,-2.36338832783605,0.0181086833469966,0.263889863127868
"ARHGEF39",22.0662197745654,0.806743355185076,0.26719991940063,3.01924999451618,0.00253401337921238,0.110489651789921
"ARHGEF4",28.7886151796056,-2.41709468293817,0.59200920602532,-4.08286671615507,4.44835381502985e-05,0.0210585069603513
"ARL2BP",782.91740771149,0.170583712677067,0.0638821557491239,2.67028735453102,0.00757863580336446,0.182250241837367
"ARL8A",650.908573869553,0.147524848424178,0.0718292098770934,2.05382808298472,0.0399923338678007,0.348195306313346
"ARMC5",430.208583376656,-0.451445455651488,0.152339807871651,-2.96341095580112,0.00304250074255111,0.121180756738772
"ARNTL2",114.651999388981,0.436649557285944,0.212781239361702,2.05210552676448,0.0401594079524899,0.348195306313346
"ARPC2",3134.66394421864,0.162434541305377,0.0636082225139485,2.55367207077288,0.0106593595325292,0.208764690419002
"ARPC3",3300.18264377984,0.223718124333497,0.064565686323234,3.46496935250562,0.000530291907521477,0.06045775983653
"ARPC5",1891.31019503247,0.22956482585231,0.101911412102045,2.25259194350526,0.0242848895662734,0.300488622611609
"ARRB1",964.52043510156,0.337888676991485,0.15813117944003,2.1367618845822,0.0326173637238092,0.328763199036527
"ARRDC2",790.68478840218,0.658091845547739,0.131553292724641,5.0024733848754,5.65993981196322e-07,0.00133049098476134
"ARRDC3",4453.26511682542,-0.422484645094682,0.185376558663741,-2.2790618627301,0.022663388159742,0.291244866864658
"ARRDC4",1124.10621627574,0.576204711555362,0.181531464895259,3.17413133799049,0.00150285670455946,0.0891725231313983
"ARSF",55.0511767204788,0.668778664073138,0.334326894531622,2.00037351170946,0.0454599464418168,0.36735690588461
"ASAH1",2749.4758239473,0.192919535990185,0.0858110111268478,2.24819091928666,0.0245640184711879,0.301482386703046
"ASB3",330.498825096909,-0.194187060340003,0.0801225871426152,-2.42362443931519,0.0153664876376751,0.248276754082984
"ASB9",587.841582593816,-0.69120345162955,0.299119890951231,-2.31079066467782,0.0208444204042838,0.277573227597918
"ASF1B",29.4853483907707,0.622615932633766,0.229344640078916,2.71476121011386,0.00663235735093992,0.170904399607657
"ASIC1",14.3204424502595,0.642615948078326,0.286591076078564,2.24227480098565,0.0249436173309504,0.301727037673114
"ASL",7027.36274484546,-0.272763437770395,0.1342264388799,-2.03211409053661,0.042142107244677,0.356797432262163
"ASPA",350.988471098959,-0.396179995656422,0.187158789290307,-2.11681213133889,0.0342757953577527,0.332752652197132
"ASPG",2698.85915149616,-0.579021762830079,0.116315816688295,-4.97801399083799,6.42400137491143e-07,0.00133049098476134
"ASPN",676.446795879077,0.287503821173917,0.122048629100912,2.35564973807451,0.0184903431940088,0.264784964423799
"ASS1",48462.7714326699,-0.850823122831346,0.211379390310277,-4.02509971091529,5.69511789641916e-05,0.0255207487571226
"ASTE1",356.411092752994,-0.19662231981807,0.088975905803,-2.20983779871157,0.0271164213846802,0.310212150966413
"ATF7IP",1126.1042792601,-0.174990809825234,0.0808450394078224,-2.16452130034217,0.0304243636611087,0.320302022008669
"ATG13",1954.76604258218,0.154030566850374,0.0560839689841927,2.74642771615873,0.00602481607465754,0.163986634567212
"ATG3",988.526189999339,0.124445678832854,0.0536014187003171,2.32168628835411,0.0202498337959864,0.273893466257713
"ATG7",512.241959508336,0.139760428708447,0.066071216224918,2.11529977339418,0.0344044057792566,0.332971144483938
"ATP1A1OS",156.740180551599,-0.360884599808091,0.14892141923676,-2.42332232433499,0.0153792743268768,0.248276754082984
"ATP1B3",287.209769218586,0.323136538462742,0.122319744328753,2.6417365425018,0.00824821884075291,0.187211969825253
"ATP6V0A1",1424.72758526042,0.182299562933198,0.0810222156201361,2.24999478893406,0.0244492761068657,0.30051932923936
"ATP6V0E2",1583.56099518673,-0.387151976126435,0.164418294594743,-2.35467699674591,0.0185388124539102,0.264784964423799
"ATP6V1B2",1362.51750790227,0.187595044300742,0.0713549854125816,2.62903906736226,0.00856265233510045,0.190602495428689
"ATP6V1E1",1617.49552919558,0.161149783527166,0.0798556155717917,2.01801441731158,0.043589759830154,0.362024426378858
"ATP6V1H",644.862621939522,0.210594610617474,0.0795095488795093,2.64867067648207,0.00808090337574742,0.18587680650075
"ATP8A1",258.960383164849,-0.320638297766472,0.149233049120095,-2.14857432490331,0.031668158772295,0.325667305524268
"ATP8B3",54.6003504716536,0.434380808801272,0.169725349580502,2.55931603543549,0.010487834859085,0.207614021242747
"ATP9A",1541.37191496446,0.23385625067019,0.0951845796610193,2.4568711812672,0.0140152932806667,0.237686176425146
"ATP9B",435.104818744684,-0.147542979887245,0.0711090486950927,-2.07488333193561,0.037997348862812,0.342907447335475
"ATXN3",466.72225641687,-0.202805554995532,0.100822196119001,-2.01151693577632,0.0442708832941291,0.363853017734809
"ATXN7",1061.2525438327,-0.177438240414946,0.0842773867219574,-2.1054074801861,0.0352558532287431,0.337417898494244
"AURKA",84.6499459079576,0.451231662249097,0.203865487417095,2.21337936090138,0.0268715023632471,0.309587298096172
"AV1S4A1N1T",6.66838990981357,1.24147356977324,0.481929734332152,2.57604684113058,0.00999371068723042,NA
"AX746478",43.2268697478296,0.327778574766556,0.166982818410746,1.96294791216353,0.0496522267485248,0.38175765429063
"AX746622",12.8021456061282,-0.719331767746993,0.290763200847174,-2.47394362715479,0.0133630780765058,0.232696971569697
"AX746671",85.6120979502584,-0.555846060779627,0.281829595979998,-1.97227710896295,0.0485779813203201,0.378414937703989
"AX746755",58.4179351789537,0.534500851223118,0.223147287931513,2.39528275775937,0.0166075524292356,0.257891786504222
"AX747090",113.792513987144,-0.382049275968398,0.1826664295594,-2.09151334971576,0.0364820710006573,0.340112660118439
"AX747104",29.2642856670991,0.629613995636077,0.258873188694038,2.43213288642347,0.0150101991586787,0.246303883713678
"AX747132",87.2320334729379,-0.334071279311135,0.16104605194579,-2.07438353983112,0.0380437047804166,0.34303652533818
"AX747197",14.5268741031857,-0.696185873484596,0.32549390438862,-2.13885994206943,0.032447013111051,0.328615256868585
"AX747368",49.8072656895669,0.337801390869335,0.153329006659156,2.20311471540577,0.0275866642754673,0.31094111590491
"AX747383",8.23236901576684,1.48831791516223,0.653835005453023,2.27628974091256,0.0228286737395002,0.292083625629173
"AX747405",15.6348390069509,0.490680499845779,0.239086378436021,2.05231474522119,0.0401390839132273,0.348195306313346
"AX747530",46.4537177199743,-0.437740191120819,0.186016693672503,-2.35323068311006,0.0186110841794299,0.264968713993465
"AX747758",234.286832864064,-0.488809869407044,0.201759171245409,-2.42273928064704,0.0154039774999884,0.248276754082984
"AX747833",24.5054478949711,-0.732860369729337,0.23770547629772,-3.0830605215483,0.00204883482491971,0.101943376018302
"AX747838",29.4104600153925,-0.577455753008365,0.217984614578086,-2.64906655970212,0.00807144334647298,0.18587680650075
"AX747844",39.6058233697622,0.486183812565453,0.221810015495468,2.19189296515507,0.028387236165387,0.312948654335281
"AX748285",9.74863745773581,-0.909360304969412,0.338740574852409,-2.68453315746313,0.00726311785191243,0.178815155554736
"AX748380",443.8628317628,-1.41035415734854,0.380718189726184,-3.70445698526482,0.000211844050726516,0.0450553924541506
"AZGP1",63879.0708098239,-0.285382984123577,0.139226043933009,-2.04978160739016,0.0403857472151658,0.349098737966894
"B3GALT2",30.861339302422,0.763180632912008,0.37642254697099,2.02745727920178,0.042615669192311,0.358553157025609
"B3GNT3",53.3571722383622,0.882843322123708,0.387262135815722,2.2797047283337,0.0226252066903527,0.291244866864658
"B3GNT9",96.1752016031332,0.394868901176754,0.159606189398963,2.47401997794528,0.0133602225562459,0.232696971569697
"B4GALNT1",11.7034704281591,0.8683508349821,0.403165077785261,2.15383445350049,0.0312531567384273,0.324298898686501
"BACE1",2809.83223950009,-0.15700614781843,0.0691334418116753,-2.27105932677454,0.0231433867659022,0.293841207145007
"BACE2",272.697643297911,0.439418913910533,0.211636059283217,2.07629510490219,0.037866665772177,0.342474227717904
"BAHCC1",351.699503407265,-0.423403004076939,0.113416076915286,-3.73318329810679,0.000189074892799825,0.0441308871183046
"BC010030",31.5134408176329,-0.542945867513999,0.202245874185133,-2.68458315751349,0.00726203152042701,0.178815155554736
"BC014138",839.775957689824,0.141187859185104,0.0647240034957445,2.18138328223759,0.0291550791013709,0.315063734470984
