"Entrez_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"27113",0.0281567475245046,6.18594128038117,0.878029124960007,0.381074535991888,0.881117891188729,-5.2932533741144,"BBC3"
"27115",0.0432576536745994,4.89169603371465,0.938431741850934,0.349254455788519,0.86710896145564,-5.24528298922205,"PDE7B"
"27120",0.0490932358774252,4.72905820829339,1.33776821852322,0.182625336404143,0.765630778003396,-4.84910210566821,"DKKL1"
"27122",0.0936793051253852,5.41963252386433,0.743650447512735,0.45803779416205,0.907703941132365,-5.38862544341484,"DKK3"
"27125",-0.0124114038247036,8.46796219913332,-0.29174649104994,0.770809564989645,0.977689702182402,-5.59383110941958,"AFF4"
"27128",-0.068212186522743,9.99570624903958,-1.77669424691104,0.0772731104614497,0.667137026600479,-4.25737766726028,"CYTH4"
"27128",-0.068212186522743,9.99570624903958,-1.77669424691104,0.0772731104614497,0.667137026600479,-4.25737766726028,"PSCD4"
"27130",0.0493194667665264,6.48900156977332,1.27127615764232,0.205237301256308,0.782552482947841,-4.92454581964288,"INVS"
"27131",0.0447068602537222,7.37271193584245,1.09356878786168,0.275575681823269,0.831880618147261,-5.1076355955942,"SNX5"
"27134",-0.0737723458038255,5.66331232956793,-0.929862764568482,0.353662118159034,0.86859677367193,-5.25228046734291,"TJP3"
"27141",-0.0838888962447975,8.40627594736397,-1.79196701490058,0.0747836461805869,0.660428093582799,-4.23388672709537,"CIDEB"
"27143",-0.00832964194469277,5.64795552260101,-0.157589689931689,0.874953165195575,0.99086752979575,-5.62031137119104,"KIAA1274"
"27146",-0.0264872702511347,4.738143607098,-0.567748631020701,0.570898715003591,0.937918683315513,-5.4897196513926,"KIAA1276"
"27146",-0.0264872702511347,4.738143607098,-0.567748631020701,0.570898715003591,0.937918683315513,-5.4897196513926,"FAM184B"
"27148",-0.0636604248985631,8.90588952526364,-1.56114205887766,0.120210861372463,0.72242422177183,-4.56819865387877,"STK36"
"27151",-0.0837201301083912,4.9300592662017,-1.64219365033311,0.102260158008393,0.703917856435828,-4.45587784318157,"CPAMD8"
"27152",0.00651868995364602,4.65929205094524,0.157906716515457,0.874703698699182,0.99086752979575,-5.62026742630509,"INTU"
"27153",-0.031569803571867,6.9241015324533,-1.02303149160481,0.307637911578741,0.848777790163645,-5.17279342324205,"ZNF777"
"27153",-0.031569803571867,6.9241015324533,-1.02303149160481,0.307637911578741,0.848777790163645,-5.17279342324205,"KIAA1285"
"27154",-0.0236226042308303,8.52175266828201,-0.782051417521878,0.435190937224388,0.902060719130572,-5.36297180514243,"BRPF3"
"27158",0.0350603588535492,4.630478599019,0.916071326844709,0.360830159916307,0.871869541396932,-5.26340925603992,"NDOR1"
"27161",-0.0661714495651928,8.76967316876398,-0.854052522034192,0.394187928093493,0.888179199762349,-5.31141889554579,"EIF2C2"
"27163",0.0384528045640042,8.84623028508826,0.741211969873526,0.459511138373951,0.908057613240733,-5.39021115655794,"NAAA"
"27165",-0.0559405460941802,5.01629097443406,-1.09077197959871,0.27680149098442,0.832632441357056,-5.11030062835363,"GLS2"
"27166",-0.0244434635478665,9.12116068494269,-0.612874447819223,0.540717146886958,0.932011174061819,-5.46635856993539,"PRELID1"
"2717",-0.00760760953152584,9.74382128680026,-0.164354084441304,0.869633058101132,0.99086752979575,-5.61935456398058,"GLA"
"27173",0.0428344165971204,8.34733449542336,1.2479253905217,0.213646288158651,0.78805953934041,-4.9501459663645,"SLC39A1"
"27175",-0.11576936881599,7.03766771430958,-2.60113838449201,0.0100482035363421,0.499080100453771,-2.71824658677482,"TUBG2"
"27180",-0.00296379659784307,6.56249050772709,-0.0483736903890367,0.961470964445592,0.996314201311552,-5.63019518556815,"SIGLEC9"
"27183",-0.0587138757136358,7.08185314888868,-2.11112041332482,0.0361143815311414,0.577880984442393,-3.69909314049644,"VPS4A"
"27185",-0.0494090785712613,4.83201525760613,-0.599695954691417,0.549447652105411,0.934651721988606,-5.47336472549901,"DISC1"
"27189",0.0389598963837114,4.71329713979196,0.89139329349819,0.373883950564553,0.87809480925907,-5.2829119837851,"IL17C"
"272",0.03549538305972,5.4694278887438,0.846024025716501,0.398639727088679,0.890548618311892,-5.31739017914057,"AMPD3"
"2720",0.0470215412174841,9.57330820461631,1.17159413073054,0.242876960992199,0.809506373836603,-5.03057846836439,"GLB1"
"27202",-0.00058632530208591,4.63603670672354,-0.0159793066788061,0.987268237244573,0.999014593955836,-5.63111123625902,"GPR77"
"27229",0.0636920278898687,7.32196662776705,1.86379362950438,0.0639460414588678,0.641602022596369,-4.12082248002435,"TUBGCP4"
"27230",0.067961071747586,8.914645983787,1.66553371089207,0.0975102887016424,0.690361720521353,-4.42251328233422,"SERP1"
"27235",0.00563111523901583,9.06254315499558,0.121377088617744,0.903524993167128,0.992767493555702,-5.62474995094266,"COQ2"
"27236",-0.00199869301910738,8.59820139772102,-0.0474861144245816,0.962177368442229,0.996314201311552,-5.63023257255108,"ARFIP1"
"27238",0.0611339443495869,8.38426380672291,0.877369292692251,0.381431762178484,0.881129631276435,-5.29375995359232,"GPKOW"
"27239",-0.00131627445717974,9.73799728216366,-0.0215461481807701,0.982833370041279,0.998878908210265,-5.63101944140745,"GPR162"
"27240",0.0758950185136573,6.46941919465144,1.41993171491465,0.157321948091059,0.740787766219531,-4.75068510819542,"SIT1"
"27241",-0.0107035714176611,5.67569163623629,-0.284912016409505,0.776032410035032,0.978442827012417,-5.59556206964058,"BBS9"
"27242",-0.0231512804069975,7.01346679893505,-0.252266563427677,0.80111698331738,0.982357696577623,-5.60326459611678,"TNFRSF21"
"27243",-0.000226410412940581,7.24350586430137,-0.00628014537576127,0.994996014823608,0.999205174379662,-5.63120610709316,"CHMP2A"
"27244",-0.00118937036734224,8.58156711021835,-0.0184247124311395,0.985320028883376,0.998878908210265,-5.63107426674189,"SESN1"
"27245",-0.0236179581013563,4.79740702973397,-0.633894440143731,0.52693800913215,0.92982395787624,-5.45486990560559,"AHDC1"
"27246",-0.0867142572109776,7.8629786490149,-2.77796817325235,0.00603780877062163,0.461344077066071,-2.31810405139094,"RNF115"
"27246",-0.0867142572109776,7.8629786490149,-2.77796817325235,0.00603780877062163,0.461344077066071,-2.31810405139094,"ZNF364"
"27247",0.0851032062155763,8.40999899137224,2.73016627023837,0.00694628892275355,0.465124335070549,-2.42864283701448,"NFU1"
"27248",0.0616188255280665,8.8894808783599,2.09593794612349,0.0374574064021738,0.580102166652759,-3.72641789340505,"C2orf30"
"27249",0.0526115201578321,10.0066434757171,1.46030059200045,0.145915147554851,0.7340368150781,-4.70023448253354,"C2orf25"
"27249",0.0526115201578321,10.0066434757171,1.46030059200045,0.145915147554851,0.7340368150781,-4.70023448253354,"MMADHC"
"27250",0.022285036579877,9.97170526280956,0.502391337565188,0.615993806765185,0.948032227453955,-5.52039962185362,"PDCD4"
"27252",0.0834416436194472,6.72380870874412,2.40685590648103,0.017080759564462,0.509882897035799,-3.12989346440574,"KLHL20"
"27257",0.00308550366884219,11.1920253215719,0.153731641481191,0.877990039277581,0.99093000198271,-5.62083908265813,"LSM1"
"27258",0.111889666770718,9.83428078545836,2.9937030893608,0.00313554766803727,0.422948940146058,-1.79768060017477,"LSM3"
"27283",-0.00813526956887944,4.72564877620004,-0.212431725036332,0.832005707004152,0.987162077147246,-5.61139615656027,"TINAG"
"27284",0.0797174114079606,5.74571407030908,1.26201492611376,0.20854293106947,0.782698870976664,-4.934754874376,"SULT1B1"
"27285",-0.111863437238976,4.70663910891123,-3.42015098860563,0.000771101596534224,0.287997480007898,-0.667724608236036,"TEKT2"
"27287",-0.119155762462672,8.98046307486463,-1.55391462259951,0.121925440103279,0.724502248790624,-4.57794669256672,"VENTX"
"2729",0.0448799058014053,6.15466870474728,1.12917591900797,0.260295609900739,0.822300140455942,-5.0731185767609,"GCLC"
"27291",-0.0163703022087782,6.77426535735329,-0.325156067164214,0.745432879665451,0.975304010935095,-5.58477965993267,"C10orf28"
"27292",-0.0920601793023597,9.40033216894235,-2.62105365433039,0.00949993036293658,0.490010669854229,-2.67438575293946,"DIMT1L"
"27294",0.0152507729256337,5.34233847997106,0.23123722207865,0.817387798288229,0.985456029812534,-5.60773096112877,"DHDH"
"27297",-0.00515612413943867,6.81006029922269,-0.193486591333581,0.846791618937713,0.988188819995403,-5.61477455555151,"CRCP"
"27297",-0.00515612413943867,6.81006029922269,-0.193486591333581,0.846791618937713,0.988188819995403,-5.61477455555151,"RCP9"
"2730",0.0172083563069316,7.04231435350987,0.35402762283902,0.723724089645286,0.970849388548555,-5.57616903757091,"GCLM"
"27300",-0.0199897282335204,8.71322084185469,-0.487449520207215,0.626520847705962,0.949972635805957,-5.5268889790399,"ZNF544"
"27301",-0.0113492170409728,7.64947943087014,-0.328401515987425,0.742982031380536,0.975099405407486,-5.58384821113203,"APEX2"
"27309",0.0567141813550744,8.07939646169166,1.98282404869643,0.0488771178049853,0.615862485433721,-3.92409864446031,"ZNF330"
"2731",0.100080587318829,4.94024378527858,0.726371296865955,0.468535439838191,0.912111371862718,-5.39975030677523,"GLDC"
"27314",0.00201605851164821,5.50356126447092,0.0363352083776642,0.971054519135527,0.997769390743222,-5.63064329115005,"RAB30"
"27315",-0.0147427498653805,8.69914852930091,-0.450283716164196,0.653036685706993,0.957082094154163,-5.54218300058321,"FRAG1"
"27316",0.00249869973442074,9.08322665915915,0.0807274315864197,0.935746578667151,0.99474668741205,-5.62835980047836,"RBMX"
"27320",-0.00498413212402316,4.66539194290788,-0.167969786137799,0.866791778423909,0.990625261477733,-5.61882664762831,"TNRC18"
"27327",-0.0438698870663554,6.50115944187989,-1.49785421807799,0.135887004193072,0.729475435810897,-4.65206568997206,"TNRC6A"
"2733",-0.0159060549334598,8.09805407064553,-0.77205382621851,0.441074367192913,0.902702230833137,-5.36977410512646,"GLE1"
"27332",0.0762526800264283,7.04846131778849,1.25861004036453,0.209767973404634,0.7843710484001,-4.93848982424626,"ZNF638"
"27333",0.0125442282069654,5.6187490994368,0.244598995870552,0.807039864841682,0.982959287866997,-5.60493806141746,"GOLIM4"
"27333",0.0125442282069654,5.6187490994368,0.244598995870552,0.807039864841682,0.982959287866997,-5.60493806141746,"GOLPH4"
"27334",0.0617155512194358,7.79307617016601,1.20112466472938,0.231248797725684,0.799495178201629,-5.00005253233888,"P2RY10"
"27335",0.0706428752858681,11.6408999651659,2.68381909582678,0.00794354810545821,0.47126973811954,-2.53414598331093,"EIF3K"
"27339",-0.0255215237798581,8.38800159763674,-0.861361413706109,0.390161639024911,0.886172991521159,-5.3059342224266,"PRPF19"
"2734",-0.0296423446008607,11.3056807887508,-1.45268568992294,0.148016557398212,0.735503066774531,-4.70985661211876,"GLG1"
"27341",0.01930149062943,7.21397104886085,0.228352034662985,0.819626497480981,0.985639043472847,-5.60831345029139,"CGI-96"
"27341",0.01930149062943,7.21397104886085,0.228352034662985,0.819626497480981,0.985639043472847,-5.60831345029139,"RRP7A"
"27342",0.069513292410301,6.61094859790659,1.97042243526343,0.050292121446005,0.618913534760573,-3.94513729202147,"RABGEF1"
"27343",0.070671840932464,5.3714392658707,1.71726054057718,0.0876164276521327,0.679422516625014,-4.34694941029349,"POLL"
"27344",-0.0218408772756984,4.63013567979487,-0.516142512757449,0.606375421724178,0.946446130239035,-5.51425479154089,"PCSK1N"
"27345",0.0925219909158281,5.80200978991009,1.43486300786061,0.153025973935246,0.73662209193165,-4.7321855367294,"KCNMB4"
"27346",-0.0265177526499238,7.9230677205936,-0.989520298292502,0.32370985750238,0.856560198375246,-5.20224664167617,"TMEM97"
"27347",0.0292727983944143,9.44432783722498,0.588653340977021,0.556816743865543,0.935465273307535,-5.47911861748737,"STK39"
"27348",-0.0100170916963913,7.60247680064615,-0.262374067752835,0.793326980510221,0.981183571603435,-5.60097975383592,"TOR1B"
"27349",0.0331942426176814,4.90020803426713,1.03564901352018,0.301726934814989,0.844695190428397,-5.16145284637568,"MCAT"
"27350",-0.0225156055759177,6.93634745969507,-0.460760774772217,0.64551510417309,0.954870181085346,-5.53799399007122,"APOBEC3C"
"27351",0.0384088842330774,7.87825592804242,0.924657163929519,0.356356977631568,0.868846676903443,-5.25650038108665,"PPPDE2"
"27352",-0.0422131485729773,6.91712055594569,-0.947382495344008,0.344688137980373,0.864869138975887,-5.23790594891884,"SGSM3"
"2737",-0.0346770396532063,4.70498155081602,-0.943068615538269,0.346884093639393,0.865541853680342,-5.24147001364539,"GLI3"
"2738",-0.0189120171451078,5.71022605602942,-0.429977352455345,0.667715941192947,0.958716098434886,-5.55002835546875,"GLI4"
"2739",-0.00706850053360775,9.56019959374351,-0.180632838307112,0.856854847669924,0.989394790606808,-5.61688722454072,"GLO1"
"274",-0.0147145735348246,10.0126474909456,-0.3075438340787,0.758777761068725,0.97601951578084,-5.58967327940475,"BIN1"
"27429",0.0140722095222356,6.98306251784676,0.513319430222425,0.608344525007348,0.948032227453955,-5.51552980196045,"HTRA2"
"27430",0.0369470740107527,8.25696967457767,0.686723398262606,0.493122761577529,0.919346626792369,-5.42429445952949,"MAT2B"
"27433",-0.00611346404143553,5.38360531429493,-0.152374254865847,0.879058943129175,0.99093000198271,-5.62102163919286,"TOR2A"
"27434",-0.0108942260195359,7.07413867452898,-0.252620862559845,0.800843577309477,0.982264607323567,-5.60318602199344,"POLM"
"27436",-0.037386380972908,10.2759355032399,-1.0950578622361,0.274924563125269,0.831817724904261,-5.10621393754788,"EML4"
"27437",-0.0528569995760719,5.01329738803382,-1.40840026928296,0.160702329449743,0.742634131004512,-4.76484313191625,"HSFYP1"
"27438",-0.00730947889731404,7.22817669455718,-0.154780991186234,0.877163859408911,0.99093000198271,-5.62069684508336,"CECR7"
"27439",0.039621583940475,6.31989127138964,0.470175738719445,0.638787024185123,0.951927591169326,-5.53414765708138,"CECR6"
"2744",0.0795991882414473,8.98165418273432,1.8648595550655,0.0637956182687935,0.641602022596369,-4.11911249583135,"GLS"
"27440",-0.0243102026384694,7.7609885193856,-0.735328369158073,0.463077041844651,0.909281977261901,-5.39401589209099,"CECR5"
"2745",0.0501400859177252,11.7399466582867,1.55640074464987,0.121333490773785,0.724123322863987,-4.57459847765221,"GLRX"
"2746",-0.0372121201387845,10.7111345542413,-1.48591181924526,0.139016146305006,0.729542086971765,-4.66751289765297,"GLUD1"
"275",-0.154441345543049,8.95180627325884,-2.96512456812949,0.00342713568052811,0.427215588418308,-1.86863205944744,"AMT"
"2752",-0.0651583587599553,5.46440156047295,-1.05770000743862,0.291580742988046,0.839177280244596,-5.14130417253664,"GLUL"
"276",0.0950601166943308,8.90118931366003,1.2018772687459,0.230957748379632,0.799495178201629,-4.99926480286618,"AMY1A"
"2760",0.0469161943825807,6.6146453689815,0.519513461206729,0.604027952996726,0.945117783040474,-5.51272321400725,"GM2A"
"2762",-0.00630075802786045,8.62176335573518,-0.184180287693919,0.854075124442812,0.989271328508399,-5.61631865631928,"GMDS"
"2764",0.0119888926511571,9.85126357227266,0.506586297554263,0.613052444385969,0.948032227453955,-5.51854260022284,"GMFB"
"2766",-0.155166498589254,6.34404370080505,-1.67870965636336,0.0949084015250661,0.687126815286774,-4.40347734807961,"GMPR"
"2767",0.00398348417698635,5.27255903283875,0.0625075107494575,0.950226621878916,0.995768549333601,-5.62950654336171,"GNA11"
"2768",0.0299483809228978,6.45920756258892,0.938243490713089,0.349350907987357,0.86710896145564,-5.24543739843565,"GNA12"
"2769",0.0556275628036342,8.74187605250107,1.10282546662671,0.271545243802414,0.82876182249131,-5.09876709939567,"GNA15"
"277",0.0128524769575558,6.3814193203105,0.324787549866926,0.745711335733683,0.975304010935095,-5.58488484087662,"AMY1B"
"2771",-0.00991587134706329,11.22635697969,-0.33723554293544,0.736324242331961,0.973299013138082,-5.58126603455784,"GNAI2"
"2773",0.0759547040900621,8.34196498750212,1.44798759999445,0.149324623859346,0.736266119626693,-4.71576862998606,"GNAI3"
"2774",0.0053188549951102,5.05182874217995,0.11894400878769,0.905449649567103,0.992767493555702,-5.62500686880038,"GNAL"
"2775",0.0477689891898052,4.66932753993647,1.31510421440421,0.190113669256798,0.771730715472249,-4.87524027821464,"GNAO1"
"2776",0.0368914470910111,6.06177590477489,0.54609301399318,0.585664410360685,0.942271718587735,-5.50029886594651,"GNAQ"
"2778",-0.049489623392212,12.738926776023,-1.45620560284841,0.147042322081938,0.7340368150781,-4.70541496984638,"GNAS"
"2779",0.00148024388030787,4.82226688073374,0.0327213876757596,0.973932283696734,0.997906045252107,-5.63075295236353,"GNAT1"
"278",-0.0129877023021194,11.2928557941085,-0.247114030354222,0.805095856137954,0.98261141936669,-5.60439483699552,"AMY1C"
"2781",-0.0427209248214018,6.31476054883883,-0.423962365750933,0.672089157584564,0.960727209958683,-5.55228291347221,"GNAZ"
"2782",-9.13625201004464e-05,11.8663953221933,-0.00528372341763044,0.99578995021177,0.999205174379662,-5.63121117035999,"GNB1"
"2783",0.00426511163635279,7.20086302259299,0.111567748833272,0.911287920772185,0.993495613870977,-5.62575396817192,"GNB2"
"2785",-0.00882538964270285,4.82104730167878,-0.163628561856243,0.870203391742022,0.99086752979575,-5.61945911173309,"GNG3"
"2787",0.0770051287429983,8.10677274306069,1.57777787128368,0.116336641921265,0.715540383374015,-4.5455942521392,"GNG5"
"2788",-0.03568584003302,7.26227884247441,-0.529393121583443,0.597171757993497,0.94451235309982,-5.50817718943057,"GNG7"
"279",-0.0895559590968062,8.88314758567489,-1.45602739664961,0.14709152658415,0.7340368150781,-4.70564009306596,"AMY2A"
"2790",0.0680837184883565,7.25760478534473,1.0019086897304,0.317705254610161,0.854521800323827,-5.19147127218008,"GNG10"
"2791",-0.0673344894095607,11.6808625588698,-0.634249890768312,0.526706565236993,0.92982395787624,-5.45467231622675,"GNG11"
"2793",0.00774703311316305,6.72260215077052,0.138653456353197,0.889875836037046,0.99093000198271,-5.62277609212504,"GNGT2"
"2794",-0.0302502700234601,8.34789613837692,-1.10270717160353,0.271596492391652,0.82876182249131,-5.09888089825477,"GNL1"
"2796",-0.0713935574440185,6.77769530806921,-1.51900659936553,0.130479562584893,0.728445101183461,-4.62441045719072,"GNRH1"
"2799",0.00476227656541894,12.3997882822283,0.140641220369693,0.888307437418211,0.99093000198271,-5.62253216502782,"GNS"
"280",0.00671242682395778,7.21669892674053,0.140219316643807,0.888640294027099,0.99093000198271,-5.62258422885223,"AMY2B"
"2800",-0.0483823786631818,6.90984821800682,-1.37292928806039,0.171447499405639,0.7542541970607,-4.80768684989907,"GOLGA1"
"2801",-0.0473079155714036,6.92537425109843,-1.16704722326346,0.244703576090365,0.811578007149668,-5.03521227390638,"GOLGA2"
"2802",0.00268506531828905,9.97692127561844,0.100579522496159,0.919993910167956,0.993528157255586,-5.62677825004157,"GOLGA3"
"2803",0.0678572001833118,6.56334290991413,1.72647629471184,0.0859424825165796,0.679422516625014,-4.33325282250649,"GOLGA4"
"2804",0.0842873987420454,8.23090303703029,1.17168681075705,0.24283982969998,0.809506373836603,-5.0304838328315,"GOLGB1"
"2805",0.0150312423091421,8.55483116577531,0.505893326347646,0.613537900832821,0.948032227453955,-5.51885042557787,"GOT1"
"2806",-0.0305675631747011,9.09981474841309,-0.921323424860952,0.358089639071343,0.870033222917665,-5.25919055837578,"GOT2"
"280636",0.144885691600651,5.58809189475053,3.13432412948456,0.00200551572486482,0.384137014350325,-1.43973411549584,"C11orf31"
"280655",0.110840483848726,6.40716626411105,1.14254278648752,0.254715006375336,0.817490607991186,-5.05987985397253,"C14orf19"
"2811",-0.0225916754630191,7.19265994664086,-0.294433774444834,0.76875881810893,0.977525704646618,-5.59313927753644,"GP1BA"
"2814",0.00291195853742376,5.44017905642861,0.0437033344291185,0.965188336405264,0.996314201311552,-5.63038414999976,"GP5"
"2815",-0.102354255594229,10.9170846667039,-0.798190648995013,0.425790231897414,0.899454262804261,-5.35180749218156,"GP9"
"2820",0.0870611075075729,5.2168651261249,1.6022078582288,0.11082731227549,0.71392641346088,-4.51197822232484,"GPD2"
"2821",-0.0376668068338013,9.23471890029898,-1.10110963563123,0.272289242077269,0.829521841853785,-5.10041653708075,"GPI"
"28227",0.0482359173425415,5.13015480429404,1.21173107785878,0.227171244134928,0.797640940288291,-4.98890638141729,"PPP2R3B"
"2823",0.00496573419799518,5.05198394022705,0.0898549909640365,0.928500315085492,0.994512142208417,-5.62767564628823,"GPM6A"
"28231",-0.0313423651499729,4.81218382959364,-0.89542966650826,0.371728931577199,0.876764088287617,-5.27975816033764,"SLCO4A1"
"28232",-0.0490083741736473,6.71953500149119,-1.24783855674017,0.213678019356219,0.78805953934041,-4.95024029608796,"SLCO3A1"
"2824",-0.0768465165941032,4.57792547718093,-1.47243062583294,0.142615385200414,0.732284115014894,-4.68480587741614,"GPM6B"
"2825",-0.0738622520922263,9.88839863284393,-0.745520867144074,0.456909487499128,0.907703941132365,-5.38740562595154,"GPR1"
"2826",0.0919363037552365,4.79715026121238,1.69192555487079,0.0923552494183408,0.684861915226854,-4.38423816225829,"CCR10"
"282618",0.0874478627467674,4.80130924043051,1.51554431462005,0.131352964544217,0.728445101183461,-4.62896295602502,"IL29"
"282679",0.0582841039936266,4.87452132046935,1.31468541622883,0.190254157262314,0.771730715472249,-4.87571916049907,"AQP11"
"282809",0.0922468539005123,8.38584694610111,2.21131750748275,0.0282473611832267,0.55299493112167,-3.51409275261508,"WDR51B"
"2829",0.143179835759758,5.07202153692115,2.17548127537035,0.0308709245358364,0.569870170167279,-3.58118925243296,"XCR1"
"282969",0.0329012943484042,5.50958050151879,0.747508415252338,0.455712251797084,0.907643191102257,-5.3861060864834,"C10orf125"
"282973",0.046993922805008,4.85630410270869,1.32868698395968,0.185598928456866,0.769161657295896,-4.85962787930352,"C10orf39"
"282973",0.046993922805008,4.85630410270869,1.32868698395968,0.185598928456866,0.769161657295896,-4.85962787930352,"JAKMIP3"
"282974",-0.00989571787915722,5.43821610152198,-0.148343110709952,0.882234658768507,0.99093000198271,-5.62155425141518,"STK32C"
"282991",-0.0207737865119322,5.03238250576471,-0.476566669712654,0.634236941142451,0.951055022234983,-5.53149253544176,"BLOC1S2"
"282997",-0.0868243044774699,6.59982421148699,-1.22609727381774,0.221731048140287,0.794483147575477,-4.97365567851303,"LOC282997"
"283",0.0509293041070364,6.7450749666048,0.574542435963496,0.566303515731411,0.937918683315513,-5.48631629906617,"ANG"
"283008",0.00443522801634799,4.65519176390895,0.107842158176081,0.914238562854593,0.993495613870977,-5.62611314126453,"FAM22E"
"283008",0.00443522801634799,4.65519176390895,0.107842158176081,0.914238562854593,0.993495613870977,-5.62611314126453,"FAM22A"
"283093",0.0582318165356464,4.70761696067467,1.17140506072327,0.242952722409242,0.809506373836603,-5.03077150483767,"OR4C12"
"283106",-0.0254419257969705,5.84918712030185,-0.883207400887807,0.378278267195657,0.880222124010587,-5.28926470888425,"CSNK2A1P"
"283130",-0.105710766195823,5.30274960625368,-3.04005607386398,0.00271070362633157,0.418595194604664,-1.68130739937517,"SLC25A45"
"283131",0.0215814707133397,4.88266848149792,0.345670999627934,0.729985404101728,0.972379918745421,-5.57873647961089,"TncRNA"
"283149",-0.0773670086627334,6.8363343905199,-1.70731469446667,0.0894526383804909,0.679422516625014,-4.36165174464226,"BCL9L"
"283150",0.0151390322537033,4.44133584221517,0.329706011683533,0.741997660178278,0.974796155216454,-5.58347121585351,"FOXR1"
"283155",-0.00206676584348742,4.6579366182339,-0.0546220596866719,0.956498906768546,0.996163405946222,-5.62991239600879,"LOC283155"
"28316",0.0228956483796798,4.97789575807321,0.433798166513326,0.664943889841866,0.957984706854043,-5.54857976672476,"CDH20"
"283174",-0.0199345894414131,5.13639310397287,-0.366300049440241,0.714562601006548,0.970131772744076,-5.57228753551184,"LOC283174"
"283209",0.0547665594383453,6.65862907371255,1.06064722462671,0.290242380045468,0.839177280244596,-5.1385794856981,"PGM2L1"
"283212",-0.0382131498927913,5.79530768166326,-0.664178251437388,0.507408795690123,0.922342476048451,-5.43764036984244,"KLHL35"
"283219",0.0597588728596303,5.71103423106058,1.21203043659548,0.227056912661109,0.797640940288291,-4.98859039233516,"KCTD21"
"283229",-0.0430513272170074,5.76255527285876,-0.48052848881024,0.631423254677617,0.951055022234983,-5.52982864341,"EFCAB4A"
"283232",-0.0620101303238823,7.35986753979387,-1.53349599834211,0.126873640081706,0.728445101183461,-4.60524906596559,"TMEM80"
"283234",-0.0422642713782482,6.95552963571025,-0.756391573399233,0.450383125428891,0.90551839848433,-5.38025592054073,"CCDC88B"
"283237",0.094878006338031,6.46896648567748,2.16154439850087,0.031946804430967,0.57074183184827,-3.60700414013903,"TTC9C"
"283254",0.0944612697319265,5.07665422976408,2.66385234914091,0.00841169114962013,0.481901351183947,-2.57908842747571,"HARBI1"
"283267",0.00605228613189901,8.0476127840133,0.184676054489619,0.853686794285267,0.989271328508399,-5.616238316908,"LOC283267"
"283294",-0.023854082558648,5.79346579339975,-0.485853075695277,0.62765020023892,0.950500916156253,-5.52757077796098,"C11orf47"
"2833",0.137962112859622,8.07623104847236,2.05735073417484,0.0410650598498054,0.593272274430057,-3.79502401575341,"CXCR3"
"283303",0.00719571245997219,4.73358172358901,0.158336336548128,0.874365653068489,0.99086752979575,-5.62020773329928,"C11orf36"
"283314",0.0559734769946898,5.14550681206838,1.38473658627776,0.167812102145287,0.75096784390646,-4.79354387439624,"LOC283314"
"283332",-0.00305242066293143,4.89695152910152,-0.07973829470362,0.936532176250437,0.994989736688513,-5.62842954434344,"LOC283332"
"283337",0.0424006117535907,4.87053794249024,0.91487091975169,0.36145838458013,0.871869541396932,-5.2643701202262,"ZNF740"
"283340",0.0343901610530368,4.6600599245731,0.803271748091995,0.422855528242105,0.898896938171237,-5.3482458087101,"LOC283340"
"283345",0.00554148948305588,7.59473281906807,0.151003180402484,0.880138851424079,0.99093000198271,-5.6212043934698,"RPL13L"
"283373",-0.0830053784707916,5.27656892144553,-1.75047042003568,0.0817061572927387,0.677642276560882,-4.29726102788627,"ANKRD52"
"283377",0.0263242165338289,5.49461518899283,0.456355865670519,0.648673036508295,0.955575946278042,-5.53976690010272,"SPRYD4"
"283385",0.000619465809793773,4.73716972496816,0.0127731523443393,0.989822633691825,0.999175988448833,-5.631151744494,"MORN3"
"283412",0.0120829397988462,12.5325062708154,0.420528879064617,0.674590522638045,0.960727209958683,-5.55355565650803,"LOC283412"
"283420",0.00367207724839425,4.6395425778084,0.0835941109393729,0.933470148258124,0.994667381500917,-5.62815281488776,"CLEC9A"
"283431",-0.0628483691486625,4.68118577450559,-1.97754581621686,0.0494751832203652,0.615946854665942,-3.93306824868016,"GAS2L3"
"283446",-0.0669994042749291,4.61836978414639,-1.69132710502935,0.0924696482881698,0.684861915226854,-4.38511251088169,"MYO1H"
"283446",-0.0669994042749291,4.61836978414639,-1.69132710502935,0.0924696482881698,0.684861915226854,-4.38511251088169,"FLJ37587"
"283450",-0.00635435118069694,7.98463286661008,-0.183716838011971,0.854438173102866,0.989271328508399,-5.61639356349229,"C12orf51"
"283455",-0.0296929575996598,5.11712229279274,-0.629296563270242,0.529936525687646,0.929954068488772,-5.45741585813609,"KSR2"
"283459",-0.0102081299150649,5.00344620617901,-0.171801814222695,0.863782399514129,0.990377002591902,-5.61825461156071,"GATC"
"283461",-0.00636721567736664,4.66332879749802,-0.150452004326131,0.880573041280754,0.99093000198271,-5.62127739586725,"C12orf40"
"283464",-0.0268499192671197,7.63571518745491,-0.900082822771059,0.369254270468442,0.875517679141232,-5.27610490526515,"GXYLT1"
"283471",0.00933111121423114,5.24676126066,0.175060268809936,0.861225025547775,0.989848227323934,-5.61775805020495,"TMPRSS12"
"283481",-0.0356121186289364,4.66987812323118,-0.870176672525324,0.385339197428473,0.884204530747431,-5.29925754261462,"LOC283481"
